n_rooms,sq_mt_built,buy_price/barrio,District_no,is_renewal_needed,has_parking,type
3,129.0,3972,1,False,False,1
3,115.0,3972,1,False,False,1
3,116.0,3972,1,False,False,1
4,132.0,3972,1,False,False,1
4,135.0,3972,1,False,False,1
3,78.0,4208,1,False,False,1
2,75.0,3783,1,False,False,1
3,117.0,4208,1,False,False,1
2,56.0,3975,1,False,False,1
2,57.0,3972,1,False,False,1
3,121.0,4486,1,False,True,1
2,97.0,3783,1,False,False,1
6,200.0,3975,1,False,False,1
2,101.0,3972,1,False,False,4
2,111.0,4486,1,False,True,4
3,115.0,4098,1,False,True,1
3,136.0,4208,1,False,False,1
1,69.0,3975,1,False,False,1
2,107.0,4098,1,False,False,1
2,45.0,3783,1,False,False,1
2,76.0,3783,1,False,False,1
1,69.0,3975,1,False,False,1
3,95.0,4098,1,False,False,1
3,84.0,4098,1,False,False,1
2,107.0,4098,1,False,False,1
4,143.0,4098,1,False,False,1
4,121.0,4098,1,True,True,1
1,58.0,3783,1,False,False,3
2,93.0,3972,1,False,True,1
3,133.0,3972,1,False,True,1
4,90.0,3975,1,True,False,1
3,91.0,3783,1,True,False,1
3,113.0,4208,1,False,True,1
2,72.0,3975,1,False,False,1
4,94.0,4098,1,False,False,1
2,89.0,4208,1,False,False,1
2,60.0,3972,1,False,False,1
3,61.0,4098,1,True,False,1
2,62.0,3972,1,False,False,1
3,157.0,3972,1,False,False,1
2,66.0,3783,1,True,False,1
2,88.0,4486,1,False,False,1
3,103.0,4486,1,False,False,1
3,140.0,4486,1,False,False,1
4,178.0,3972,1,True,False,1
1,36.0,4098,1,False,False,1
4,107.0,4098,1,True,False,1
1,64.0,3972,1,False,True,1
2,42.0,4208,1,True,False,1
4,96.0,4208,1,True,False,1
4,140.0,3975,1,False,True,1
3,116.0,3972,1,False,True,1
2,75.0,3783,1,False,False,1
1,62.0,3975,1,False,False,1
3,59.0,3975,1,False,False,1
2,88.0,4486,1,False,False,1
3,110.0,4486,1,False,False,1
3,105.0,3783,1,True,False,1
1,44.0,4208,1,True,False,1
3,82.0,4208,1,False,False,1
3,95.0,3975,1,False,True,1
3,118.0,4208,1,False,False,1
4,130.0,3972,1,False,False,1
3,87.0,3783,1,False,False,1
4,130.0,3972,1,True,False,1
2,50.0,3975,1,False,False,1
1,65.0,4208,1,False,False,1
1,77.0,4208,1,False,False,3
3,90.0,3783,1,False,False,1
4,131.0,4208,1,False,True,1
2,55.0,3783,1,False,False,1
4,125.0,4208,1,False,False,1
2,85.0,3972,1,False,False,1
1,56.0,4486,1,False,True,1
2,52.0,3975,1,True,False,1
4,125.0,3972,1,True,False,1
1,66.0,4098,1,False,False,1
3,128.0,4098,1,False,True,4
3,140.0,4486,1,False,False,1
1,108.0,4208,1,False,True,1
1,42.0,4208,1,True,False,1
2,120.0,3975,1,False,True,3
3,121.0,4208,1,False,False,1
3,121.0,4208,1,False,False,1
3,121.0,4098,1,False,False,1
2,36.0,3975,1,True,False,1
1,70.0,4486,1,False,True,1
2,49.0,3783,1,False,False,1
1,45.0,3975,1,False,False,1
2,48.0,4486,1,False,False,1
2,53.0,3783,1,False,False,1
2,57.0,4208,1,False,False,1
2,112.0,4098,1,False,True,1
2,49.0,3783,1,False,False,1
3,102.0,3972,1,False,True,1
4,89.0,3975,1,True,False,1
3,110.0,4208,1,False,True,1
1,47.0,3975,1,False,False,1
2,74.0,4098,1,False,False,1
2,65.0,4208,1,False,False,1
3,130.0,4098,1,False,True,4
2,104.0,4486,1,False,False,1
4,173.0,3972,1,False,False,1
2,82.0,4486,1,False,True,1
2,70.0,3975,1,False,False,1
2,95.0,3972,1,False,True,1
2,50.0,3972,1,True,False,1
2,67.0,4208,1,False,False,1
3,334.0,4486,1,False,True,4
4,118.0,4208,1,False,False,1
3,115.0,3972,1,False,False,1
2,93.0,3972,1,False,False,1
1,62.0,3972,1,False,False,1
3,128.0,4208,1,True,False,1
2,100.0,3783,1,False,False,1
2,78.0,3783,1,False,False,1
4,197.0,4486,1,False,True,4
1,45.0,3975,1,False,False,1
1,74.0,4098,1,False,False,1
2,67.0,3783,1,True,False,1
3,112.0,3972,1,True,False,1
1,55.0,3972,1,False,True,1
5,102.0,4098,1,False,False,1
3,89.0,4486,1,False,False,1
2,112.0,4486,1,False,True,4
3,126.0,3975,1,False,True,1
3,147.0,3975,1,True,True,1
4,105.0,4208,1,True,False,1
2,54.0,3975,1,False,False,1
2,94.0,4486,1,False,True,1
3,91.0,3783,1,True,False,1
3,112.0,3783,1,False,False,1
1,35.0,3975,1,False,False,1
2,85.0,4098,1,False,True,1
3,112.0,4208,1,False,False,1
9,365.0,4208,1,True,False,1
2,50.0,3972,1,False,False,1
1,35.0,3975,1,False,False,1
1,35.0,4208,1,False,False,1
3,184.0,4486,1,False,True,4
2,34.0,3975,1,False,False,1
1,81.0,4098,1,False,False,1
1,71.0,4098,1,False,False,1
2,86.0,3972,1,False,True,1
1,45.0,4486,1,False,True,1
3,67.0,3975,1,True,False,1
1,74.0,4208,1,False,False,1
3,125.0,4208,1,False,True,1
2,70.0,3972,1,False,False,1
2,73.0,3972,1,False,False,1
2,63.0,3975,1,False,False,1
2,89.0,4486,1,False,True,1
2,45.0,3783,1,False,False,1
2,59.0,3972,1,False,False,1
5,160.0,3975,1,True,False,1
2,83.0,4098,1,False,True,1
3,103.0,3975,1,False,False,1
4,110.0,4098,1,False,False,1
2,80.0,3972,1,False,False,1
4,113.0,3972,1,False,False,1
3,114.0,4208,1,False,False,1
2,165.0,3975,1,False,False,4
3,115.0,3975,1,False,False,1
2,53.0,3783,1,False,False,1
1,41.0,4098,1,False,False,1
3,130.0,4208,1,False,False,1
3,89.0,3972,1,False,True,1
2,49.0,3783,1,True,False,1
2,109.0,4486,1,False,True,1
3,94.0,4098,1,False,False,1
3,49.0,4098,1,True,False,1
3,92.0,3783,1,True,False,1
3,126.0,3783,1,False,False,1
3,115.0,4208,1,False,False,1
2,67.0,3972,1,False,False,1
2,82.0,4098,1,False,True,1
2,87.0,4098,1,False,True,1
2,45.0,3783,1,True,False,1
3,113.0,4208,1,False,False,1
2,47.0,3975,1,True,False,1
3,159.0,3972,1,False,False,1
2,65.0,3972,1,False,False,1
3,143.0,4098,1,False,False,1
4,159.0,4098,1,False,False,1
3,121.0,4098,1,False,False,1
2,111.0,4098,1,False,False,1
3,105.0,4486,1,False,True,1
4,110.0,4208,1,True,False,1
5,146.0,4208,1,True,True,1
3,115.0,3972,1,False,False,1
1,42.0,3975,1,True,False,1
2,34.0,3972,1,False,False,1
1,40.0,3972,1,False,False,1
1,45.0,3975,1,False,False,1
1,45.0,4208,1,False,False,1
3,125.0,4486,1,False,True,1
4,107.0,4098,1,False,False,1
4,107.0,4098,1,True,False,1
5,105.0,3972,1,True,False,1
3,126.0,3972,1,False,False,1
3,182.0,4486,1,False,True,4
2,58.0,3783,1,False,False,1
4,150.0,4208,1,False,False,1
2,93.0,3783,1,False,False,1
3,115.0,3975,1,False,False,1
1,35.0,3783,1,False,False,1
3,53.0,3783,1,True,False,1
1,79.0,4098,1,False,False,1
3,90.0,4208,1,False,True,1
3,115.0,4486,1,False,True,4
4,226.0,4486,1,False,True,3
3,81.0,4208,1,False,False,1
2,57.0,4208,1,True,False,1
4,120.0,3975,1,False,False,3
3,43.0,3975,1,False,False,1
2,39.0,3975,1,True,False,1
2,80.0,3972,1,False,False,1
2,91.0,4486,1,False,False,1
2,95.0,3975,1,False,False,1
2,114.0,4098,1,False,False,1
2,95.0,4486,1,False,False,1
2,100.0,3975,1,False,False,4
3,120.0,3972,1,False,True,1
2,76.0,3975,1,False,False,4
3,89.0,4098,1,False,False,1
2,56.0,4208,1,False,False,1
3,110.0,4208,1,True,False,1
1,46.0,3783,1,False,False,1
2,89.0,4486,1,False,True,1
4,110.0,3972,1,False,True,1
2,51.0,3975,1,False,False,1
3,116.0,4208,1,True,False,1
1,45.0,3972,1,False,True,1
2,61.0,3783,1,False,False,1
2,53.0,3972,1,False,False,1
1,54.0,4208,1,False,False,1
4,116.0,3783,1,True,False,1
2,95.0,3975,1,False,False,1
4,140.0,3972,1,False,False,1
3,157.0,3972,1,False,False,1
1,40.0,3972,1,False,False,1
1,41.0,3975,1,False,False,1
4,90.0,4208,1,False,False,1
2,56.0,3783,1,True,False,3
2,111.0,4098,1,False,False,1
4,90.0,3975,1,True,False,1
3,123.0,3783,1,False,False,1
1,35.0,3975,1,False,False,1
2,82.0,4208,1,False,True,1
3,118.0,4208,1,False,False,1
2,70.0,4208,1,False,False,3
3,130.0,3972,1,False,True,1
1,60.0,3783,1,False,False,1
4,92.0,4208,1,True,False,1
3,120.0,4098,1,False,True,1
2,66.0,3975,1,False,False,1
1,70.0,4486,1,False,True,1
3,108.0,4486,1,False,True,1
3,135.0,4208,1,False,False,1
1,56.0,4486,1,False,True,1
3,90.0,4486,1,False,False,1
1,66.0,4208,1,False,True,3
4,120.0,3975,1,False,False,1
2,80.0,3972,1,False,False,1
3,75.0,4208,1,False,False,1
2,40.0,4098,1,False,False,1
2,106.0,4486,1,False,True,1
1,60.0,3975,1,False,False,1
1,69.0,4486,1,False,False,1
3,92.0,4098,1,False,False,1
1,50.0,3972,1,False,False,1
3,99.0,3783,1,False,False,1
3,90.0,4208,1,True,False,1
3,90.0,3783,1,False,False,1
2,76.0,3783,1,True,False,1
1,60.0,3783,1,False,False,4
3,64.0,3972,1,False,False,1
2,360.0,4486,1,False,False,2
3,135.0,4098,1,False,False,1
2,187.0,3972,1,False,True,3
4,110.0,4098,1,False,False,1
12,260.0,3783,1,False,False,1
2,65.0,3975,1,False,False,1
3,123.0,4098,1,False,True,1
3,112.0,3783,1,True,False,1
1,104.0,3783,1,False,False,1
4,110.0,3972,1,True,False,1
1,57.0,3975,1,False,False,1
2,84.0,4208,1,False,True,1
2,170.0,3975,1,False,True,4
2,40.0,3972,1,False,False,1
4,185.0,4098,1,False,False,1
3,120.0,3975,1,False,False,1
3,75.0,3972,1,False,False,1
2,40.0,4486,1,False,False,1
3,102.0,3783,1,False,False,1
2,36.0,3975,1,True,False,1
2,82.0,4486,1,False,True,1
1,49.0,3783,1,False,False,1
2,98.0,4486,1,False,False,1
4,107.0,4098,1,False,False,1
3,100.0,4208,1,False,True,1
3,150.0,3972,1,False,True,4
3,109.0,3972,1,False,False,1
1,35.0,4208,1,True,False,1
3,109.0,3972,1,False,False,1
4,101.0,3972,1,False,False,1
3,68.0,3972,1,False,False,1
3,140.0,3972,1,False,False,1
2,65.0,4098,1,False,False,1
2,54.0,3783,1,False,False,1
1,50.0,3783,1,False,False,1
4,110.0,4208,1,False,False,1
2,53.0,4208,1,False,False,1
1,52.0,4208,1,True,False,1
2,36.0,3975,1,False,False,1
1,40.0,3972,1,False,False,1
2,36.0,3972,1,False,False,1
4,128.0,4208,1,False,False,1
2,50.0,3975,1,False,False,1
5,110.0,3975,1,True,False,1
2,75.0,4098,1,False,False,1
3,130.0,3783,1,False,False,1
1,48.0,3972,1,False,True,1
3,112.0,4486,1,False,True,1
4,116.0,3972,1,True,False,1
3,91.0,4098,1,True,False,1
3,67.0,3783,1,False,False,1
4,100.0,3783,1,True,False,1
2,85.0,3783,1,False,False,1
2,53.0,3783,1,False,False,1
2,43.0,3972,1,False,False,1
1,58.0,4098,1,False,False,1
3,190.0,3972,1,True,False,4
2,73.0,3783,1,False,False,1
3,117.0,4098,1,False,True,1
1,84.0,3972,1,False,False,3
2,80.0,4208,1,False,False,1
3,70.0,3975,1,False,False,1
3,140.0,3972,1,False,False,1
3,157.0,3972,1,False,False,1
2,50.0,3972,1,True,False,1
2,62.0,4098,1,True,False,1
4,110.0,4098,1,False,False,1
2,50.0,4208,1,False,False,1
3,120.0,4208,1,False,False,1
2,48.0,4208,1,False,False,3
4,102.0,3972,1,True,False,1
3,130.0,3972,1,False,False,1
3,115.0,4098,1,False,True,1
2,57.0,3972,1,False,False,1
2,59.0,4208,1,False,False,1
1,43.0,4208,1,False,False,1
1,28.0,4208,1,False,False,1
3,121.0,4486,1,False,True,1
4,135.0,3783,1,False,False,1
3,98.0,3975,1,True,False,4
4,125.0,4208,1,True,False,1
1,102.0,4486,1,False,True,4
2,100.0,3972,1,False,False,4
1,60.0,4098,1,False,False,4
2,60.0,3975,1,False,False,1
5,120.0,3972,1,False,False,1
2,69.0,3972,1,False,False,1
2,85.0,4486,1,False,True,1
3,113.0,4486,1,False,True,1
4,127.0,4486,1,False,True,3
5,160.0,3975,1,True,False,1
3,112.0,4208,1,False,True,1
2,150.0,4208,1,False,True,4
4,153.0,3975,1,True,False,1
2,79.0,3972,1,True,False,1
3,132.0,4486,1,False,True,1
2,89.0,4486,1,False,True,1
1,70.0,4486,1,False,True,1
1,40.0,4208,1,False,False,1
3,91.0,4098,1,True,False,1
3,125.0,4098,1,True,False,1
1,30.0,3972,1,False,False,1
1,37.0,3975,1,False,False,1
1,106.0,4098,1,False,False,1
2,102.0,3975,1,False,True,3
1,60.0,4486,1,False,True,1
3,98.0,4208,1,False,False,1
3,95.0,4098,1,False,False,1
3,127.0,4486,1,False,True,1
3,100.0,4208,1,False,False,1
3,123.0,3975,1,True,False,4
1,74.0,4208,1,False,False,1
3,75.0,3783,1,False,False,1
4,103.0,4208,1,False,False,1
2,80.0,3972,1,False,False,1
1,40.0,4208,1,False,False,1
3,109.0,4208,1,False,True,1
2,66.0,3975,1,True,False,1
2,48.0,3783,1,False,False,1
2,62.0,4098,1,False,False,1
2,120.0,4208,1,False,True,4
3,157.0,4486,1,False,True,1
4,130.0,3972,1,True,False,1
2,80.0,4486,1,False,False,1
3,120.0,3972,1,True,True,1
2,90.0,3972,1,False,False,1
3,95.0,4098,1,True,False,1
3,80.0,3972,1,False,False,1
3,100.0,3975,1,True,False,1
2,60.0,3975,1,False,False,1
2,39.0,3975,1,True,False,1
2,94.0,4486,1,False,True,1
1,35.0,4208,1,False,False,1
4,140.0,3975,1,False,False,1
2,91.0,4486,1,False,True,1
4,130.0,4208,1,False,True,1
3,118.0,4098,1,False,True,1
2,75.0,3972,1,False,False,1
1,71.0,3975,1,False,False,4
1,70.0,4486,1,False,False,3
3,102.0,4098,1,False,False,1
3,157.0,3972,1,False,False,1
2,60.0,3972,1,False,False,1
2,66.0,3972,1,False,False,1
1,60.0,4486,1,False,True,1
3,101.0,4486,1,False,False,1
3,81.0,3783,1,True,False,1
2,71.0,3783,1,False,False,1
2,102.0,3783,1,False,False,1
4,140.0,4486,1,False,False,1
3,121.0,4208,1,False,False,1
1,48.0,4098,1,False,False,1
3,160.0,4486,1,False,False,1
3,110.0,4208,1,False,False,1
1,40.0,3975,1,False,False,1
2,71.0,3975,1,False,False,1
2,59.0,3972,1,True,False,1
2,76.0,4486,1,False,False,1
3,111.0,3972,1,True,False,1
1,48.0,3975,1,False,False,1
2,78.0,4098,1,False,False,1
1,52.0,4208,1,False,False,1
3,140.0,4486,1,False,False,1
1,65.0,4208,1,False,False,1
3,125.0,3972,1,False,True,1
3,125.0,3972,1,False,True,1
3,124.0,3972,1,False,True,1
3,124.0,3972,1,False,True,1
2,94.0,3972,1,False,True,1
2,96.0,3972,1,False,True,1
3,117.0,3972,1,False,True,1
3,124.0,3972,1,False,True,1
3,121.0,3972,1,False,True,1
3,110.0,3972,1,False,False,1
2,78.0,4208,1,True,False,1
2,39.0,3975,1,True,False,1
3,115.0,4486,1,False,True,4
3,160.0,4208,1,True,False,3
3,103.0,3975,1,False,False,1
2,80.0,3972,1,False,False,1
1,110.0,3972,1,False,True,4
1,110.0,3972,1,False,True,4
3,74.0,3975,1,True,False,1
2,62.0,4098,1,True,False,1
4,150.0,3972,1,False,True,1
2,59.0,3972,1,False,False,1
2,105.0,3783,1,False,False,1
1,48.0,4098,1,False,False,1
2,50.0,3975,1,False,False,1
2,50.0,4208,1,False,False,1
3,140.0,4486,1,False,False,1
3,130.0,3975,1,True,False,4
2,36.0,3975,1,False,False,1
2,97.0,3783,1,False,False,1
2,35.0,3972,1,False,False,1
2,104.0,4486,1,False,False,1
3,137.0,4208,1,False,False,1
1,110.0,3972,1,False,True,4
1,110.0,3972,1,False,True,4
4,113.0,4098,1,True,False,1
3,74.0,3972,1,True,False,1
5,140.0,4098,1,False,False,1
3,175.0,3972,1,False,False,1
5,131.0,4486,1,True,False,1
3,115.0,4486,1,False,True,4
3,130.0,3972,1,False,True,1
3,125.0,4208,1,False,True,1
2,65.0,3975,1,False,False,1
4,142.0,3975,1,True,False,1
2,78.0,4098,1,False,False,1
2,116.0,4098,1,False,True,1
3,135.0,4098,1,False,True,1
3,140.0,4486,1,False,False,1
3,127.0,4486,1,False,True,1
2,65.0,3972,1,False,False,1
2,65.0,4208,1,False,False,1
4,140.0,4486,1,False,False,1
2,90.0,4208,1,False,False,1
2,81.0,3975,1,False,True,1
3,77.0,3783,1,False,False,1
3,230.0,4486,1,False,True,4
1,46.0,3972,1,False,True,1
2,53.0,3783,1,False,False,1
1,74.0,4208,1,False,False,1
2,62.0,4098,1,False,False,1
2,105.0,4486,1,False,True,1
4,149.0,3972,1,False,True,1
3,158.0,3972,1,False,True,3
3,127.0,4486,1,False,True,1
3,106.0,3972,1,False,True,1
3,94.0,3783,1,False,False,1
3,105.0,4098,1,False,True,1
1,59.0,3972,1,False,True,1
2,97.0,4208,1,False,False,1
3,114.0,3972,1,False,True,1
2,99.0,4486,1,False,False,1
3,120.0,4486,1,False,False,1
4,134.0,4486,1,False,False,1
3,230.0,4486,1,False,True,4
4,107.0,4098,1,True,False,1
3,106.0,4098,1,False,False,1
3,76.0,3783,1,False,False,1
5,149.0,3972,1,False,False,1
3,194.0,4486,1,False,True,3
3,83.0,3783,1,False,False,1
4,113.0,4098,1,False,False,1
4,130.0,3972,1,True,False,1
3,87.0,3972,1,False,False,1
2,44.0,3975,1,False,False,1
5,260.0,4486,1,False,True,4
4,140.0,4486,1,True,False,1
3,119.0,3975,1,False,False,1
4,114.0,4098,1,False,False,1
1,67.0,4098,1,False,False,1
3,120.0,3972,1,False,True,1
2,131.0,4098,1,True,False,1
2,125.0,3783,1,False,False,1
4,224.0,4486,1,False,True,4
2,45.0,3783,1,False,False,1
2,72.0,3975,1,False,False,1
4,102.0,4208,1,True,False,1
1,40.0,3972,1,False,False,1
4,111.0,4098,1,False,False,1
2,98.0,4486,1,False,False,1
3,83.0,4208,1,True,False,1
1,64.0,3972,1,False,False,1
2,63.0,4208,1,False,False,1
3,118.0,4208,1,False,True,1
2,47.0,3975,1,False,False,1
4,111.0,4098,1,False,False,1
4,112.0,4098,1,False,False,1
4,113.0,4098,1,True,False,1
1,61.0,4098,1,False,False,1
3,62.0,3975,1,False,False,1
1,80.0,4098,1,False,False,4
1,62.0,4098,1,False,False,1
2,166.0,4098,1,False,False,4
1,86.0,4098,1,False,False,4
3,129.0,4098,1,False,False,1
4,210.0,4098,1,False,False,1
3,71.0,4098,1,True,False,1
3,100.0,4208,1,False,True,1
2,76.0,3783,1,False,False,1
2,40.0,4208,1,False,False,1
4,95.0,3975,1,False,False,1
4,138.0,4486,1,False,False,1
2,76.0,4208,1,False,False,1
4,133.0,4208,1,False,True,1
3,65.0,3783,1,True,False,1
9,389.0,4098,1,True,False,1
3,95.0,4208,1,False,False,1
2,88.0,3975,1,False,True,3
2,79.0,3972,1,True,False,1
3,125.0,4486,1,False,True,1
4,127.0,3972,1,False,True,4
3,120.0,3972,1,False,True,1
2,50.0,3972,1,True,False,1
5,152.0,3975,1,True,False,1
4,95.0,3975,1,False,False,1
2,72.0,3975,1,True,False,1
1,25.0,3972,1,False,False,1
2,49.0,3972,1,False,False,1
2,53.0,3783,1,False,False,1
3,184.0,4486,1,False,True,4
4,149.0,4098,1,False,False,1
2,94.0,3783,1,False,False,1
3,107.0,4208,1,False,True,1
3,95.0,3972,1,False,True,1
3,80.0,3972,1,True,False,1
3,114.0,4208,1,False,True,1
3,115.0,4098,1,False,True,1
4,140.0,4486,1,False,True,1
2,96.0,4208,1,False,False,1
4,140.0,4486,1,False,True,1
4,118.0,3972,1,False,True,1
3,106.0,4208,1,False,True,1
3,138.0,3972,1,False,False,1
3,121.0,4486,1,False,True,1
3,67.0,3783,1,True,False,1
3,140.0,4208,1,False,False,1
3,75.0,4098,1,False,False,1
3,91.0,4098,1,True,False,1
1,41.0,3972,1,False,False,1
1,84.0,3972,1,False,False,3
2,94.0,4486,1,False,True,1
2,56.0,3975,1,False,False,1
3,110.0,3972,1,False,True,1
3,82.0,3975,1,True,False,1
3,114.0,4208,1,False,True,1
1,51.0,4208,1,False,False,4
3,118.0,4208,1,False,True,3
3,70.0,3783,1,True,False,1
3,114.0,4208,1,False,True,1
3,114.0,4208,1,False,True,1
3,80.0,3972,1,False,False,1
1,72.0,3783,1,True,False,1
4,147.0,4208,1,False,False,3
2,51.0,4098,1,False,False,1
3,117.0,3972,1,False,True,1
1,60.0,4098,1,False,True,1
1,55.0,4098,1,False,True,1
3,132.0,4098,1,False,True,1
2,93.0,4098,1,False,True,1
2,80.0,4098,1,False,True,1
2,75.0,3783,1,False,False,1
2,77.0,4098,1,False,False,1
5,141.0,4098,1,True,False,1
3,118.0,4208,1,False,True,3
2,55.0,3975,1,True,False,1
2,72.0,3783,1,True,False,1
3,104.0,4098,1,False,True,1
2,74.0,4098,1,False,False,1
3,94.0,3975,1,True,False,3
3,127.0,4486,1,False,True,1
2,98.0,4486,1,False,False,1
3,135.0,4208,1,False,False,1
3,92.0,3783,1,True,False,1
2,75.0,4098,1,False,False,1
2,49.0,3972,1,True,False,1
2,78.0,3972,1,False,False,1
4,114.0,4098,1,False,False,1
3,123.0,4098,1,False,True,1
2,50.0,4208,1,False,False,1
2,65.0,4208,1,False,False,1
2,65.0,4208,1,False,False,1
4,113.0,3783,1,False,True,1
1,40.0,4486,1,False,False,1
1,43.0,4486,1,False,False,1
4,144.0,4486,1,False,True,1
2,83.0,4486,1,False,True,1
2,45.0,3783,1,True,False,1
2,85.0,3783,1,False,False,1
2,83.0,4486,1,False,True,1
2,83.0,4486,1,False,True,1
2,85.0,3783,1,True,False,1
2,45.0,3783,1,True,False,1
3,80.0,3783,1,True,False,1
2,54.0,3975,1,False,False,1
3,60.0,3975,1,False,False,4
4,111.0,4208,1,False,False,1
3,53.0,3783,1,False,False,1
2,80.0,3975,1,False,False,1
4,105.0,4208,1,False,False,1
3,118.0,3975,1,False,False,1
2,33.0,4208,1,False,False,4
1,53.0,3783,1,False,False,1
4,155.0,4486,1,False,True,4
2,101.0,3972,1,False,False,1
3,73.0,3783,1,True,False,1
4,62.0,4098,1,False,False,1
3,114.0,4208,1,False,False,1
3,90.0,3975,1,False,True,1
3,116.0,3972,1,False,True,1
3,91.0,4098,1,True,False,1
2,49.0,3972,1,True,False,1
1,34.0,3972,1,False,False,1
3,78.0,3975,1,False,False,1
3,117.0,3972,1,False,True,1
1,60.0,3975,1,False,False,1
2,77.0,4098,1,False,False,1
2,40.0,4208,1,True,False,1
2,48.0,4208,1,False,False,1
3,101.0,3783,1,False,False,1
2,56.0,4208,1,True,False,1
3,101.0,3972,1,False,False,1
1,32.0,3972,1,False,False,1
2,55.0,3975,1,False,False,1
1,64.0,4486,1,False,True,1
3,97.0,3975,1,False,False,1
3,100.0,3975,1,False,False,1
1,41.0,3972,1,False,False,1
4,120.0,3972,1,False,True,1
4,133.0,4098,1,True,False,1
3,115.0,4208,1,False,False,1
3,117.0,4486,1,False,True,1
2,70.0,4098,1,False,False,1
4,145.0,3972,1,False,True,1
2,83.0,4486,1,False,True,1
2,85.0,3783,1,False,False,1
2,83.0,4486,1,False,True,1
3,115.0,4098,1,False,True,1
3,115.0,4098,1,False,True,1
5,160.0,4098,1,True,False,1
4,150.0,3972,1,False,True,1
3,81.0,3783,1,False,False,1
3,102.0,4208,1,False,False,1
2,80.0,4208,1,False,False,1
2,87.0,4486,1,False,True,1
2,70.0,4098,1,False,False,1
4,110.0,3972,1,False,False,1
3,108.0,3975,1,False,False,1
3,130.0,4208,1,True,False,1
4,130.0,4486,1,False,True,3
2,76.0,3783,1,False,False,1
4,142.0,3975,1,False,False,1
1,52.0,4208,1,False,False,1
3,70.0,3975,1,False,False,1
4,153.0,4208,1,False,False,1
2,77.0,4098,1,False,False,1
2,83.0,4098,1,False,False,1
3,125.0,4098,1,False,False,1
3,135.0,4208,1,False,False,1
2,40.0,3783,1,False,False,1
3,137.0,3783,1,False,False,4
2,83.0,4486,1,False,True,1
2,40.0,3975,1,False,False,1
5,103.0,3975,1,True,False,1
4,127.0,3972,1,True,False,1
3,85.0,4208,1,True,False,1
5,115.0,3783,1,False,True,1
4,95.0,3975,1,False,False,1
1,39.0,3972,1,False,True,1
2,36.0,3975,1,True,False,1
4,132.0,3972,1,True,False,1
2,52.0,4208,1,False,False,1
1,84.0,3975,1,False,False,1
1,45.0,4486,1,False,False,1
3,99.0,3783,1,False,False,1
3,138.0,4486,1,False,False,1
4,120.0,3975,1,False,False,1
3,129.0,3975,1,False,False,1
1,22.0,3975,1,False,False,1
3,61.0,3972,1,True,False,1
3,85.0,4208,1,True,False,1
3,70.0,4098,1,True,False,1
2,85.0,3783,1,False,False,1
2,85.0,3783,1,True,False,1
3,105.0,3783,1,True,False,1
2,97.0,3783,1,False,False,1
2,78.0,4098,1,False,False,1
6,383.0,8392,15,True,True,1
5,384.0,6882,15,False,True,1
4,236.0,8392,15,False,False,1
3,185.0,8392,15,False,False,1
3,130.0,8392,15,False,False,1
5,300.0,8392,15,False,False,1
4,236.0,8392,15,True,False,1
5,404.0,8392,15,False,True,1
3,132.0,6882,15,False,False,1
3,230.0,6882,15,False,False,1
5,211.0,6882,15,True,True,4
5,304.0,5887,15,True,True,1
2,152.0,8392,15,False,False,1
4,231.0,8392,15,True,False,1
4,350.0,8392,15,True,False,1
2,70.0,6882,15,False,False,1
4,379.0,8392,15,False,False,1
4,163.0,5887,15,False,True,1
4,242.0,8392,15,False,True,1
2,181.0,5887,15,False,True,1
3,142.0,8392,15,False,False,1
3,114.0,5887,15,False,False,1
6,392.0,8392,15,True,True,1
